player_id,display_name,preseason_team,preseason_position,preseason_status,season,roster_week,is_rookie,population_source,model_forecast_points,model_rate_points,projected_games,projected_volume_games,depth_tier,forecast_component_count,forecast_expected_component_count,forecast_covered,model_points_end_to_end,carry_forward_points,source_games_played,availability_adjusted_points,attempts,carries,completions,interceptions,passing_tds,passing_yards,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,targets,actual_games_played,actual_row_present,actual_played,actual_points,actual_zero_game_outcome,actual_zero_point_outcome,actual_rate_points,actual_position_finish,model_position_rank,carry_forward_position_rank,availability_adjusted_position_rank
00-0038632,Colton Dowell,TEN,WR,INA,2023,1,True,week1_roster_rookie,14.655842800861034,0.8848708060625173,8.418604651162791,17.0,,4.0,4.0,True,14.655842800861034,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,9.0,True,True,0.8,False,False,0.08888888888888889,197.0,169.0,245.0,245.0
00-0038636,Kenny McIntosh,SEA,RB,RES,2023,1,True,week1_roster_rookie,16.27647227555666,0.9927321511887598,3.0434782608695654,17.0,,7.0,7.0,True,16.27647227555666,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,134.0,148.5,148.5
00-0038637,Max Duggan,LAC,QB,DEV,2023,1,True,week1_roster_rookie,11.981597025946336,0.6304911446030023,1.0625,17.0,,8.0,8.0,True,11.981597025946336,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,83.0,71.0,82.0,82.0
00-0038638,Derek Parish,JAX,RB,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,167.5,148.5,148.5
00-0038640,Jalen Brooks,DAL,WR,INA,2023,1,True,week1_roster_rookie,11.796326449995263,0.7155606786774011,11.131578947368421,17.0,,4.0,4.0,True,11.796326449995263,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,6.0,0.0,0.0,6.0,7.0,True,True,9.4,False,False,1.342857142857143,168.0,183.0,245.0,245.0
00-0038643,Brayden Willis,SF,TE,INA,2023,1,True,week1_roster_rookie,3.2631295771287063,0.20749023870524116,12.363636363636363,17.0,,4.0,4.0,True,3.2631295771287063,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,True,0.0,False,True,0.0,140.5,123.0,134.5,134.5
00-0038647,Ronnie Bell,SF,WR,ACT,2023,1,True,week1_roster_rookie,2.9882621650301076,0.18754172780974188,8.418604651162791,17.0,,4.0,4.0,True,2.9882621650301076,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,68.0,6.0,0.0,0.0,13.0,15.0,True,True,27.8,False,False,1.8533333333333333,132.0,257.0,245.0,245.0
00-0038667,Elijah Cooks,JAX,WR,INA,2023,1,True,week1_roster_rookie,5.709548067669454,0.3373124394095672,1.0807174887892377,17.0,,4.0,4.0,True,5.709548067669454,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,0.0,0.0,4.0,9.0,True,True,5.300000000000001,False,False,0.588888888888889,181.0,234.5,245.0,245.0
00-0038671,Jaray Jenkins,JAX,WR,RES,2023,1,True,week1_roster_rookie,5.709548067669454,0.3373124394095672,1.0807174887892377,17.0,,4.0,4.0,True,5.709548067669454,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,234.5,245.0,245.0
00-0038673,Leonard Taylor,JAX,TE,RES,2023,1,True,week1_roster_rookie,2.398679182428336,0.14134098186873859,1.1869158878504673,17.0,,4.0,4.0,True,2.398679182428336,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,134.0,134.5,134.5
00-0038678,Jordan Mims,NO,RB,DEV,2023,1,True,week1_roster_rookie,14.35973420066326,0.8678514102603982,1.3425925925925926,17.0,,7.0,7.0,True,14.35973420066326,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,True,True,0.0,False,True,0.0,151.5,138.0,148.5,148.5
00-0038679,Tyrell Shavers,BUF,WR,DEV,2023,1,True,week1_roster_rookie,6.773686182835079,0.44342877271889464,1.0807174887892377,17.0,,4.0,4.0,True,6.773686182835079,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,221.5,245.0,245.0
00-0038680,Bryan Thompson,BUF,WR,DEV,2023,1,True,week1_roster_rookie,6.773686182835079,0.44342877271889464,1.0807174887892377,17.0,,4.0,4.0,True,6.773686182835079,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,221.5,245.0,245.0
00-0038685,Christopher Brooks,MIA,RB,ACT,2023,1,True,week1_roster_rookie,9.638754454324998,0.566369748920301,1.3425925925925926,17.0,,7.0,7.0,True,9.638754454324998,0.0,,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,4.0,True,True,10.600000000000001,False,False,2.6500000000000004,101.0,148.0,148.5,148.5
00-0038702,Daniel Arias,ARI,WR,DEV,2023,1,True,week1_roster_rookie,7.72494318112494,0.46279414543803815,1.0807174887892377,17.0,,4.0,4.0,True,7.72494318112494,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,202.0,245.0,245.0
00-0038705,Emari Demercado,ARI,RB,ACT,2023,1,True,week1_roster_rookie,17.085210703711866,1.0125691152620293,7.318181818181818,17.0,,7.0,7.0,True,17.085210703711866,0.0,,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,119.0,21.0,2.0,284.0,30.0,14.0,True,True,62.800000000000004,False,False,4.485714285714286,57.0,132.0,148.5,148.5
00-0038710,Blake Whiteheart,ARI,TE,DEV,2023,1,True,week1_roster_rookie,3.18185337677974,0.19088190040837688,1.1869158878504673,17.0,,4.0,4.0,True,3.18185337677974,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,0.0,140.5,124.0,134.5,134.5
00-0038714,Hassan Hall,CLE,RB,DEV,2023,1,True,week1_roster_rookie,17.479811322874856,1.0809023483481637,1.3425925925925926,17.0,,7.0,7.0,True,17.479811322874856,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,129.0,148.5,148.5
00-0038720,Julian Hill,MIA,TE,INA,2023,1,True,week1_roster_rookie,2.87733387798032,0.1672729672689666,8.538461538461538,17.0,,4.0,4.0,True,2.87733387798032,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6.0,0.0,0.0,9.0,15.0,True,True,7.800000000000001,False,False,0.52,89.0,131.0,134.5,134.5
00-0038726,Jesse Matthews,HOU,WR,RES,2023,1,True,week1_roster_rookie,7.89105134104185,0.46279414543803815,1.0807174887892377,17.0,,4.0,4.0,True,7.89105134104185,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,198.0,245.0,245.0
00-0038727,Xazavian Valladay,NYJ,RB,DEV,2023,1,True,week1_roster_rookie,15.652171494611965,0.935950447730399,1.3425925925925926,17.0,,7.0,7.0,True,15.652171494611965,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,136.0,148.5,148.5
00-0038734,David Durden,DAL,WR,RES,2023,1,True,week1_roster_rookie,7.62779463309698,0.46279414543803815,1.0807174887892377,17.0,,4.0,4.0,True,7.62779463309698,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,208.0,245.0,245.0
00-0038735,Princeton Fant,DAL,TE,DEV,2023,1,True,week1_roster_rookie,3.146176328315924,0.19088190040837688,1.1869158878504673,17.0,,4.0,4.0,True,3.146176328315924,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,126.0,134.5,134.5
00-0038738,Hunter Luepke,DAL,RB,ACT,2023,1,True,week1_roster_rookie,18.375020540907006,1.0922108280358476,7.318181818181818,17.0,,7.0,7.0,True,18.375020540907006,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,124.0,148.5,148.5
00-0038740,Jalen Moreno-Cropper,DAL,WR,DEV,2023,1,True,week1_roster_rookie,7.62779463309698,0.46279414543803815,1.0807174887892377,17.0,,4.0,4.0,True,7.62779463309698,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,208.0,245.0,245.0
00-0038741,John Stephens,DAL,WR,RES,2023,1,True,week1_roster_rookie,7.62779463309698,0.46279414543803815,1.0807174887892377,17.0,,4.0,4.0,True,7.62779463309698,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,208.0,245.0,245.0
00-0038749,Holton Ahlers,SEA,QB,DEV,2023,1,True,week1_roster_rookie,5.8914552650169485,0.3006904140094086,0.6486486486486487,17.0,,8.0,8.0,True,5.8914552650169485,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,83.0,80.0,82.0,82.0
00-0038752,Jake Bobo,SEA,WR,ACT,2023,1,True,week1_roster_rookie,4.05829145209082,0.2660356698269679,8.178571428571429,17.0,,4.0,4.0,True,4.05829145209082,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,196.0,19.0,1.0,3.0,25.0,17.0,True,True,47.400000000000006,False,False,2.7882352941176474,102.0,248.5,245.0,245.0
00-0038762,Matt Landers,SEA,WR,DEV,2023,1,True,week1_roster_rookie,4.05829145209082,0.2660356698269679,1.0807174887892377,17.0,,4.0,4.0,True,4.05829145209082,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,248.5,245.0,245.0
00-0038783,Nate Adkins,DEN,TE,INA,2023,1,True,week1_roster_rookie,3.1656260935303573,0.19088190040837688,8.538461538461538,17.0,,4.0,4.0,True,3.1656260935303573,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,5.0,10.0,True,True,4.2,False,False,0.42000000000000004,96.0,125.0,134.5,134.5
00-0038794,Jaleel McLaughlin,DEN,RB,ACT,2023,1,True,week1_roster_rookie,19.027595705594813,1.1269899843235782,7.318181818181818,17.0,,7.0,7.0,True,19.027595705594813,0.0,,0.0,0.0,76.0,0.0,0.0,0.0,0.0,2.0,160.0,31.0,1.0,410.0,36.0,17.0,True,True,90.5,False,False,5.323529411764706,44.5,121.0,148.5,148.5
00-0038797,Emanuel Wilson,GB,RB,INA,2023,1,True,week1_roster_rookie,5.355015531699237,0.32059910039739486,7.318181818181818,17.0,,7.0,7.0,True,5.355015531699237,0.0,,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,0.0,85.0,5.0,7.0,True,True,12.8,False,False,1.8285714285714287,94.0,153.0,148.5,148.5
00-0038805,Cephus Johnson,TB,WR,DEV,2023,1,True,week1_roster_rookie,8.513739483429006,0.46279414543803815,1.0807174887892377,17.0,,4.0,4.0,True,8.513739483429006,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,195.0,245.0,245.0
00-0038806,Malik Knowles,MIN,WR,RES,2023,1,True,week1_roster_rookie,7.37828284777414,0.46279414543803815,1.0807174887892377,17.0,,4.0,4.0,True,7.37828284777414,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,216.5,245.0,245.0
00-0038809,Ben Sims,GB,TE,ACT,2023,1,True,week1_roster_rookie,3.0559896838721787,0.19088190040837688,8.538461538461538,17.0,,4.0,4.0,True,3.0559896838721787,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,4.0,0.0,0.0,6.0,16.0,True,True,10.1,False,False,0.63125,84.0,128.5,134.5,134.5
00-0038810,Thayer Thomas,MIN,WR,DEV,2023,1,True,week1_roster_rookie,7.37828284777414,0.46279414543803815,1.0807174887892377,17.0,,4.0,4.0,True,7.37828284777414,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,216.5,245.0,245.0
00-0038821,Rakim Jarrett,TB,WR,ACT,2023,1,True,week1_roster_rookie,8.513739483429006,0.46279414543803815,8.178571428571429,17.0,,4.0,4.0,True,8.513739483429006,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,0.0,9.0,10.0,True,True,8.0,False,False,0.8,173.0,195.0,245.0,245.0
00-0038824,Ryan Miller,TB,WR,DEV,2023,1,True,week1_roster_rookie,8.513739483429006,0.46279414543803815,1.0807174887892377,17.0,,4.0,4.0,True,8.513739483429006,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,0.0,254.0,195.0,245.0,245.0
00-0038828,Tanner Taula,TB,TE,DEV,2023,1,True,week1_roster_rookie,3.517087017673738,0.19088190040837688,1.1869158878504673,17.0,,4.0,4.0,True,3.517087017673738,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,122.0,134.5,134.5
00-0038830,Kazmeir Allen,WAS,WR,DEV,2023,1,True,week1_roster_rookie,3.065145892459433,0.18326673967920937,1.0807174887892377,17.0,,4.0,4.0,True,3.065145892459433,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,255.0,245.0,245.0
00-0038839,Mitchell Tinsley,WAS,WR,INA,2023,1,True,week1_roster_rookie,3.065145892459433,0.18326673967920937,8.178571428571429,17.0,,4.0,4.0,True,3.065145892459433,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,0.0,254.0,255.0,245.0,245.0
00-0038840,Brycen Tremayne,WAS,WR,DEV,2023,1,True,week1_roster_rookie,3.065145892459433,0.18326673967920937,1.0807174887892377,17.0,,4.0,4.0,True,3.065145892459433,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,255.0,245.0,245.0
00-0038844,Tre'Shaun Harrison,TEN,WR,DEV,2023,1,True,week1_roster_rookie,7.659284031770294,0.46279414543803815,1.0807174887892377,17.0,,4.0,4.0,True,7.659284031770294,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,204.5,245.0,245.0
00-0038860,Terrell Bynum,LAC,WR,DEV,2023,1,True,week1_roster_rookie,4.305628036794145,0.2808609009313586,1.0807174887892377,17.0,,4.0,4.0,True,4.305628036794145,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,0.0,254.0,246.0,245.0,245.0
00-0038862,Elijah Dotson,LAC,RB,ACT,2023,1,True,week1_roster_rookie,9.554283528572093,0.579467858484921,1.3425925925925926,17.0,,7.0,7.0,True,9.554283528572093,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,6.0,2.0,4.0,True,True,2.9000000000000004,False,False,0.7250000000000001,112.0,149.0,148.5,148.5
00-0038875,Jack Colletto,SF,RB,DEV,2023,1,True,week1_roster_rookie,6.359730492360782,0.3838154862431745,1.3425925925925926,17.0,,7.0,7.0,True,6.359730492360782,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,151.0,148.5,148.5
00-0038883,Isaiah Winstead,SF,WR,DEV,2023,1,True,week1_roster_rookie,2.2124029531758964,0.13883824363141145,1.0807174887892377,17.0,,4.0,4.0,True,2.2124029531758964,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,262.0,245.0,245.0
00-0038891,Shedrick Jackson,CIN,WR,DEV,2023,1,True,week1_roster_rookie,5.953165739780316,0.39262553085402185,1.0807174887892377,17.0,,4.0,4.0,True,5.953165739780316,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,0.0,False,True,0.0,254.0,232.0,245.0,245.0
00-0038902,Shaquan Davis,NO,WR,DEV,2023,1,True,week1_roster_rookie,6.814897446536978,0.426392867222435,1.0807174887892377,17.0,,4.0,4.0,True,6.814897446536978,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,220.0,245.0,245.0
00-0038910,SaRodorick Thompson,SEA,RB,DEV,2023,1,True,week1_roster_rookie,12.93372734931026,0.7891360995156462,1.3425925925925926,17.0,,7.0,7.0,True,12.93372734931026,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,0.0,151.5,143.0,148.5,148.5
00-0038911,Malik Cunningham,NE,QB,DEV,2023,1,True,week1_roster_rookie,0.7481846297311008,0.044183940408658084,0.6486486486486487,17.0,,8.0,8.0,True,0.7481846297311008,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,True,0.0,False,True,0.0,83.0,88.0,82.0,82.0
00-0038913,Johnny Lumpkin,IND,TE,DEV,2023,1,True,week1_roster_rookie,2.265978262575854,0.14337682908768562,1.1869158878504673,17.0,,4.0,4.0,True,2.265978262575854,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,135.0,134.5,134.5
00-0038920,John Samuel Shenker,LV,TE,DEV,2023,1,True,week1_roster_rookie,2.9413875606276254,0.19088190040837688,1.1869158878504673,17.0,,4.0,4.0,True,2.9413875606276254,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,130.0,134.5,134.5
00-0038928,Xavier Malone,ATL,WR,DEV,2023,1,True,week1_roster_rookie,6.772604152985537,0.4426458616710412,1.0807174887892377,17.0,,4.0,4.0,True,6.772604152985537,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,223.0,245.0,245.0
00-0038933,Dalton Kincaid,BUF,TE,ACT,2023,1,True,week1_roster_rookie,47.45918363548617,3.0987105147373724,14.666666666666666,17.0,,4.0,4.0,True,47.45918363548617,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,673.0,73.0,0.0,0.0,91.0,16.0,True,True,115.8,False,False,7.2375,11.0,43.0,134.5,134.5
00-0038935,Brenton Strange,JAX,TE,ACT,2023,1,True,week1_roster_rookie,40.26365224276851,2.3736514209704374,14.083333333333334,17.0,,4.0,4.0,True,40.26365224276851,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,5.0,0.0,0.0,9.0,14.0,True,True,12.0,False,False,0.8571428571428571,77.0,54.0,134.5,134.5
00-0038938,Jalin Hyatt,NYG,WR,ACT,2023,1,True,week1_roster_rookie,56.09966919619636,3.7279493070899106,13.382352941176471,17.0,,4.0,4.0,True,56.09966919619636,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,23.0,0.0,0.0,40.0,17.0,True,True,48.800000000000004,False,False,2.870588235294118,99.0,92.0,245.0,245.0
00-0038941,Tyler Scott,CHI,WR,ACT,2023,1,True,week1_roster_rookie,29.057957129809118,2.007633994773121,11.131578947368421,17.0,,4.0,4.0,True,29.057957129809118,0.0,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,168.0,17.0,0.0,41.0,32.0,17.0,True,True,29.400000000000002,False,False,1.7294117647058824,128.0,127.0,245.0,245.0
00-0038951,Sean Tucker,TB,RB,ACT,2023,1,True,week1_roster_rookie,21.738470503285583,1.2457834295199088,7.625,17.0,,7.0,7.0,True,21.738470503285583,0.0,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,23.0,2.0,4.0,True,True,4.2,False,False,1.05,111.0,109.0,148.5,148.5
00-0038953,Dylan Drummond,DET,WR,DEV,2023,1,True,week1_roster_rookie,7.393538916550189,0.46279414543803815,1.0807174887892377,17.0,,4.0,4.0,True,7.393538916550189,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,0.0,254.0,214.0,245.0,245.0
00-0038957,Alfonzo Graham,PIT,RB,RES,2023,1,True,week1_roster_rookie,5.620793454142421,0.3341361388965466,1.3425925925925926,17.0,,7.0,7.0,True,5.620793454142421,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,152.0,148.5,148.5
00-0038969,Kearis Jackson,TEN,WR,ACT,2023,1,True,week1_roster_rookie,7.659284031770294,0.46279414543803815,8.178571428571429,17.0,,4.0,4.0,True,7.659284031770294,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,204.5,245.0,245.0
00-0038976,Marvin Mims,DEN,WR,ACT,2023,1,True,week1_roster_rookie,68.50974243050767,4.095725941559507,13.382352941176471,17.0,,4.0,4.0,True,68.50974243050767,0.0,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,377.0,22.0,0.0,30.0,33.0,16.0,True,True,57.7,False,False,3.60625,89.0,77.0,245.0,245.0
00-0038977,Nathaniel Dell,HOU,WR,ACT,2023,1,True,week1_roster_rookie,65.7134660530947,3.8686269481867104,6.6,17.0,,4.0,4.0,True,65.7134660530947,0.0,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,709.0,47.0,0.0,51.0,75.0,11.0,True,True,141.5,False,False,12.863636363636363,38.0,82.0,245.0,245.0
00-0038979,Cedric Tillman,CLE,WR,ACT,2023,1,True,week1_roster_rookie,26.747277990400445,1.8788827478273111,13.382352941176471,17.0,,4.0,4.0,True,26.747277990400445,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,224.0,21.0,0.0,8.0,44.0,14.0,True,True,33.7,False,False,2.4071428571428575,120.0,133.0,245.0,245.0
00-0038994,Jordan Addison,MIN,WR,ACT,2023,1,True,week1_roster_rookie,105.40060714499633,6.611166995049338,11.8,17.0,,4.0,4.0,True,105.40060714499633,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,911.0,70.0,0.0,2.0,108.0,17.0,True,True,186.3,False,False,10.958823529411765,20.0,37.0,245.0,245.0
00-0038996,Tucker Kraft,GB,TE,ACT,2023,1,True,week1_roster_rookie,44.450246747623225,2.7778303994012896,11.461538461538462,17.0,,4.0,4.0,True,44.450246747623225,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,355.0,31.0,0.0,0.0,40.0,17.0,True,True,63.0,False,False,3.7058823529411766,27.0,46.0,134.5,134.5
00-0038997,Josh Downs,IND,WR,ACT,2023,1,True,week1_roster_rookie,41.366734864971136,2.5887691279600267,14.666666666666666,17.0,,4.0,4.0,True,41.366734864971136,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,771.0,68.0,0.0,0.0,98.0,17.0,True,True,123.10000000000001,False,False,7.241176470588236,47.0,108.0,245.0,245.0
00-0038998,Jake Haener,NO,QB,RES,2023,1,True,week1_roster_rookie,8.683616959928067,0.49351582779772196,1.0625,17.0,,8.0,8.0,True,8.683616959928067,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,83.0,76.0,82.0,82.0
00-0039021,Roschon Johnson,CHI,RB,ACT,2023,1,True,week1_roster_rookie,65.84215211681152,4.098695157663576,8.728813559322035,17.0,,7.0,7.0,True,65.84215211681152,0.0,,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,209.0,34.0,2.0,352.0,40.0,15.0,True,True,85.10000000000001,False,False,5.673333333333334,48.0,69.0,148.5,148.5
00-0039023,Joel Wilson,BUF,TE,DEV,2023,1,True,week1_roster_rookie,2.8563878941048695,0.18580594962535096,1.1869158878504673,17.0,,4.0,4.0,True,2.8563878941048695,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,133.0,134.5,134.5
00-0039032,Tyjae Spears,TEN,RB,ACT,2023,1,True,week1_roster_rookie,31.49620267083472,1.872717270984929,12.736842105263158,17.0,,7.0,7.0,True,31.49620267083472,0.0,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,385.0,52.0,2.0,453.0,70.0,17.0,True,True,127.80000000000001,False,False,7.51764705882353,35.0,94.0,148.5,148.5
00-0039040,Devon Achane,MIA,RB,INA,2023,1,True,week1_roster_rookie,44.25128838334087,2.599265598693684,10.181818181818182,17.0,,7.0,7.0,True,44.25128838334087,0.0,,0.0,0.0,103.0,0.0,0.0,0.0,0.0,3.0,197.0,27.0,8.0,800.0,37.0,11.0,True,True,179.2,False,False,16.29090909090909,24.0,85.0,148.5,148.5
